Gene stable ID	Gene name	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000065882	TBC1D1	37891084	38139175	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000138750	NUP54	76107562	76148485	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000109184	DCUN1D4	51843000	51916837	4
ENSG00000188993	LRRC66	51993652	52020363	4
ENSG00000188993	LRRC66	51993652	52020363	4
ENSG00000163069	SGCB	52020706	52038299	4
ENSG00000163069	SGCB	52020706	52038299	4
ENSG00000163069	SGCB	52020706	52038299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000163071	SPATA18	52051304	52097299	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000179299	NSUN7	40749925	40811184	4
ENSG00000289761		41143022	41143099	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000154277	UCHL1	41256413	41268455	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000071127	WDR1	10068089	10116972	4
ENSG00000170846	MRFAP1L2	6663396	6676755	4
ENSG00000170846	MRFAP1L2	6663396	6676755	4
ENSG00000170846	MRFAP1L2	6663396	6676755	4
ENSG00000170846	MRFAP1L2	6663396	6676755	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000185619	PCGF3	705748	770089	4
ENSG00000171209	CSN3	70238382	70251474	4
ENSG00000171209	CSN3	70238382	70251474	4
ENSG00000229924	FAM90A26	9170409	9176730	4
ENSG00000229894	GK3	165277807	165279704	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000168421	RHOH	40191011	40246967	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000164305	CASP3	184627696	184650062	4
ENSG00000183090	FREM3	143577302	143700675	4
ENSG00000183090	FREM3	143577302	143700675	4
ENSG00000197465	GYPE	143870864	143905563	4
ENSG00000197465	GYPE	143870864	143905563	4
ENSG00000197465	GYPE	143870864	143905563	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000170180	GYPA	144109303	144140751	4
ENSG00000285713		144210701	145098174	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164161	HHIP	144646156	144745271	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164162	ANAPC10	144831908	145098541	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164163	ABCE1	145098288	145129524	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000164164	OTUD4	145110838	145180589	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000156219	ART3	76011184	76114048	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000124406	ATP8A1	42408373	42657121	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000152969	JAKMIP1	6026199	6200591	4
ENSG00000109705	NKX3-2	13540830	13544508	4
ENSG00000038219	BOD1L1	13568738	13627725	4
ENSG00000038219	BOD1L1	13568738	13627725	4
ENSG00000038219	BOD1L1	13568738	13627725	4
ENSG00000038219	BOD1L1	13568738	13627725	4
ENSG00000038219	BOD1L1	13568738	13627725	4
ENSG00000038219	BOD1L1	13568738	13627725	4
ENSG00000168412	MTNR1A	186526792	186555567	4
ENSG00000168412	MTNR1A	186526792	186555567	4
ENSG00000109436	TBC1D9	140620782	140756385	4
ENSG00000109436	TBC1D9	140620782	140756385	4
ENSG00000109436	TBC1D9	140620782	140756385	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000063978	RNF4	2462220	2515857	4
ENSG00000290180		2512477	2625320	4
ENSG00000184178	SCFD2	52872982	53366066	4
ENSG00000184178	SCFD2	52872982	53366066	4
ENSG00000184178	SCFD2	52872982	53366066	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000072201	LNX1	53459301	53701405	4
ENSG00000109220	CHIC2	54009789	54064605	4
ENSG00000109220	CHIC2	54009789	54064605	4
ENSG00000109220	CHIC2	54009789	54064605	4
ENSG00000109220	CHIC2	54009789	54064605	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000145216	FIP1L1	53377569	53464382	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000109670	FBXW7	152320544	152536092	4
ENSG00000169989	TIGD4	152769354	152779730	4
ENSG00000145248	SLC10A4	48483343	48489526	4
ENSG00000145248	SLC10A4	48483343	48489526	4
ENSG00000182223	ZAR1	48490252	48494389	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000075539	FRYL	48497357	48780322	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000109586	GALNT7	173168811	173323967	4
ENSG00000145388	METTL14	118685392	118715433	4
ENSG00000145388	METTL14	118685392	118715433	4
ENSG00000145388	METTL14	118685392	118715433	4
ENSG00000145388	METTL14	118685392	118715433	4
ENSG00000145388	METTL14	118685392	118715433	4
ENSG00000145388	METTL14	118685392	118715433	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000109738	GLRB	157076125	157172090	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000138735	PDE5A	119494397	119628804	4
ENSG00000214367	HAUS3	2227464	2242133	4
ENSG00000214367	HAUS3	2227464	2242133	4
ENSG00000214367	HAUS3	2227464	2242133	4
ENSG00000214367	HAUS3	2227464	2242133	4
ENSG00000214367	HAUS3	2227464	2242133	4
ENSG00000178163	ZNF518B	10439880	10457426	4
ENSG00000178163	ZNF518B	10439880	10457426	4
ENSG00000178163	ZNF518B	10439880	10457426	4
ENSG00000178163	ZNF518B	10439880	10457426	4
ENSG00000178163	ZNF518B	10439880	10457426	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000109265	CRACD	56049098	56330609	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000174780	SRP72	56467617	56503681	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000138668	HNRNPD	82352498	82374503	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000152795	HNRNPDL	82422565	82430462	4
ENSG00000290316		186208979	186258469	4
ENSG00000164344	KLKB1	186226438	186258471	4
ENSG00000164344	KLKB1	186226438	186258471	4
ENSG00000164344	KLKB1	186226438	186258471	4
ENSG00000164344	KLKB1	186226438	186258471	4
ENSG00000164344	KLKB1	186226438	186258471	4
ENSG00000164344	KLKB1	186226438	186258471	4
ENSG00000151475	SLC25A31	127730400	127774292	4
ENSG00000164070	HSPA4L	127781821	127840733	4
ENSG00000164070	HSPA4L	127781821	127840733	4
