intervalNumber	intervalChrom	intervalStart	intervalEnd	GWAS_value
236122	chr6	119395001	119405000	0.0
236123	chr6	119400001	119410000	0.0
236124	chr6	119405001	119415000	0.0
236125	chr6	119410001	119420000	0.0
236126	chr6	119415001	119425000	0.0
236127	chr6	119420001	119430000	0.0
236128	chr6	119425001	119435000	0.0
236129	chr6	119430001	119440000	0.0
236130	chr6	119435001	119445000	0.0
236131	chr6	119440001	119450000	0.0
236132	chr6	119445001	119455000	0.0
236133	chr6	119450001	119460000	0.0
236134	chr6	119455001	119465000	0.0
236135	chr6	119460001	119470000	0.0
236136	chr6	119465001	119475000	0.0
236137	chr6	119470001	119480000	0.0
236138	chr6	119475001	119485000	0.0
236139	chr6	119480001	119490000	0.0
236140	chr6	119485001	119495000	0.0
236141	chr6	119490001	119500000	0.0
236142	chr6	119495001	119505000	0.0
236143	chr6	119500001	119510000	0.0
236144	chr6	119505001	119515000	0.0
236145	chr6	119510001	119520000	0.0
236146	chr6	119515001	119525000	0.0
236147	chr6	119520001	119530000	0.0
236148	chr6	119525001	119535000	0.0
236149	chr6	119530001	119540000	0.0
236150	chr6	119535001	119545000	0.0
236151	chr6	119540001	119550000	0.0
236152	chr6	119545001	119555000	0.0
236153	chr6	119550001	119560000	0.0
236154	chr6	119555001	119565000	0.0
236155	chr6	119560001	119570000	0.0
236156	chr6	119565001	119575000	0.0
236157	chr6	119570001	119580000	0.0
236158	chr6	119575001	119585000	0.0
236159	chr6	119580001	119590000	0.0
236160	chr6	119585001	119595000	0.0
236161	chr6	119590001	119600000	0.0
236162	chr6	119595001	119605000	0.0
236163	chr6	119600001	119610000	0.0
236164	chr6	119605001	119615000	0.0
236165	chr6	119610001	119620000	0.0
236166	chr6	119615001	119625000	0.0
236167	chr6	119620001	119630000	0.0
236168	chr6	119625001	119635000	0.0
236169	chr6	119630001	119640000	0.0
236170	chr6	119635001	119645000	0.0
236171	chr6	119640001	119650000	0.0
236172	chr6	119645001	119655000	0.0
236173	chr6	119650001	119660000	0.0
236174	chr6	119655001	119665000	0.0
236175	chr6	119660001	119670000	0.0
236176	chr6	119665001	119675000	0.0
236177	chr6	119670001	119680000	0.0
236178	chr6	119675001	119685000	0.0
236179	chr6	119680001	119690000	0.0
236180	chr6	119685001	119695000	0.0
236181	chr6	119690001	119700000	0.0
236182	chr6	119695001	119705000	0.0
236183	chr6	119700001	119710000	0.0
236184	chr6	119705001	119715000	0.0
236185	chr6	119710001	119720000	0.0
236186	chr6	119715001	119725000	0.0
236187	chr6	119720001	119730000	0.0
236188	chr6	119725001	119735000	0.0
236189	chr6	119730001	119740000	0.0
236190	chr6	119735001	119745000	0.0
236191	chr6	119740001	119750000	0.0
236192	chr6	119745001	119755000	0.0
236193	chr6	119750001	119760000	0.0
236194	chr6	119755001	119765000	0.0
236195	chr6	119760001	119770000	0.0
236196	chr6	119765001	119775000	0.0
236197	chr6	119770001	119780000	0.0
236198	chr6	119775001	119785000	0.0
236199	chr6	119780001	119790000	0.0
236200	chr6	119785001	119795000	0.0
236201	chr6	119790001	119800000	0.0
236202	chr6	119795001	119805000	0.0
236203	chr6	119800001	119810000	0.0
236204	chr6	119805001	119815000	0.0
236205	chr6	119810001	119820000	0.0
236206	chr6	119815001	119825000	0.0
236207	chr6	119820001	119830000	0.0
236208	chr6	119825001	119835000	0.0
236209	chr6	119830001	119840000	0.0
236210	chr6	119835001	119845000	0.0
236211	chr6	119840001	119850000	0.0
236212	chr6	119845001	119855000	0.0
236213	chr6	119850001	119860000	0.0
236214	chr6	119855001	119865000	0.0
236215	chr6	119860001	119870000	0.0
236216	chr6	119865001	119875000	0.0
236217	chr6	119870001	119880000	0.0
236218	chr6	119875001	119885000	0.0
236219	chr6	119880001	119890000	0.0
236220	chr6	119885001	119895000	0.0
236221	chr6	119890001	119900000	0.0
236222	chr6	119895001	119905000	0.0
236223	chr6	119900001	119910000	0.0
236224	chr6	119905001	119915000	0.0
236225	chr6	119910001	119920000	0.0
236226	chr6	119915001	119925000	0.0
236227	chr6	119920001	119930000	0.0
236228	chr6	119925001	119935000	0.0
236229	chr6	119930001	119940000	0.0
236230	chr6	119935001	119945000	0.0
236231	chr6	119940001	119950000	0.0
236232	chr6	119945001	119955000	0.0
236233	chr6	119950001	119960000	0.0
236234	chr6	119955001	119965000	0.0
236235	chr6	119960001	119970000	0.0
236236	chr6	119965001	119975000	0.0
236237	chr6	119970001	119980000	0.0
236238	chr6	119975001	119985000	0.0
236239	chr6	119980001	119990000	0.0
236240	chr6	119985001	119995000	0.0
236241	chr6	119990001	120000000	0.0
236242	chr6	119995001	120005000	0.0
236243	chr6	120000001	120010000	0.0
236244	chr6	120005001	120015000	0.0
236245	chr6	120010001	120020000	0.0
236246	chr6	120015001	120025000	0.0
236247	chr6	120020001	120030000	0.0
236248	chr6	120025001	120035000	0.0
236249	chr6	120030001	120040000	0.0
236250	chr6	120035001	120045000	0.0
236251	chr6	120040001	120050000	0.0
236252	chr6	120045001	120055000	0.0
236253	chr6	120050001	120060000	0.0
236254	chr6	120055001	120065000	0.0
236255	chr6	120060001	120070000	0.0
236256	chr6	120065001	120075000	0.0
236257	chr6	120070001	120080000	0.0
236258	chr6	120075001	120085000	0.0
236259	chr6	120080001	120090000	0.0
236260	chr6	120085001	120095000	0.0
236261	chr6	120090001	120100000	0.0
236262	chr6	120095001	120105000	0.0
236263	chr6	120100001	120110000	0.0
236264	chr6	120105001	120115000	0.0
236265	chr6	120110001	120120000	0.0
236266	chr6	120115001	120125000	0.0
236267	chr6	120120001	120130000	0.0
236268	chr6	120125001	120135000	0.0
236269	chr6	120130001	120140000	0.0
236270	chr6	120135001	120145000	0.0
236271	chr6	120140001	120150000	0.0
236272	chr6	120145001	120155000	0.0
236273	chr6	120150001	120160000	0.0
236274	chr6	120155001	120165000	0.0
236275	chr6	120160001	120170000	0.0
236276	chr6	120165001	120175000	0.0
236277	chr6	120170001	120180000	0.0
236278	chr6	120175001	120185000	0.0
236279	chr6	120180001	120190000	0.0
236280	chr6	120185001	120195000	0.0
236281	chr6	120190001	120200000	0.0
236282	chr6	120195001	120205000	0.0
236283	chr6	120200001	120210000	0.0
236284	chr6	120205001	120215000	0.0
236285	chr6	120210001	120220000	0.0
236286	chr6	120215001	120225000	0.0
236287	chr6	120220001	120230000	0.0
236288	chr6	120225001	120235000	0.0
236289	chr6	120230001	120240000	0.0
236290	chr6	120235001	120245000	0.0
236291	chr6	120240001	120250000	0.0
236292	chr6	120245001	120255000	0.0
236293	chr6	120250001	120260000	0.0
236294	chr6	120255001	120265000	0.0
236295	chr6	120260001	120270000	0.0
236296	chr6	120265001	120275000	0.0
236297	chr6	120270001	120280000	0.0
236298	chr6	120275001	120285000	0.0
236299	chr6	120280001	120290000	0.0
236300	chr6	120285001	120295000	0.0
236301	chr6	120290001	120300000	0.0
236302	chr6	120295001	120305000	0.0
236303	chr6	120300001	120310000	0.0
236304	chr6	120305001	120315000	0.0
236305	chr6	120310001	120320000	0.0
236306	chr6	120315001	120325000	0.0
236307	chr6	120320001	120330000	0.0
236308	chr6	120325001	120335000	0.0
236309	chr6	120330001	120340000	0.0
236310	chr6	120335001	120345000	0.0
236311	chr6	120340001	120350000	0.0
236312	chr6	120345001	120355000	0.0
236313	chr6	120350001	120360000	0.0
236314	chr6	120355001	120365000	0.0
236315	chr6	120360001	120370000	0.0
236316	chr6	120365001	120375000	0.0
236317	chr6	120370001	120380000	0.0
236318	chr6	120375001	120385000	0.0
236319	chr6	120380001	120390000	0.0
236320	chr6	120385001	120395000	0.0
236321	chr6	120390001	120400000	0.0
236322	chr6	120395001	120405000	0.0
236323	chr6	120400001	120410000	0.0
236324	chr6	120405001	120415000	0.0
236325	chr6	120410001	120420000	0.0
236326	chr6	120415001	120425000	0.0
236327	chr6	120420001	120430000	0.0
236328	chr6	120425001	120435000	0.0
236329	chr6	120430001	120440000	0.0
236330	chr6	120435001	120445000	0.0
236331	chr6	120440001	120450000	0.0
236332	chr6	120445001	120455000	0.0
236333	chr6	120450001	120460000	0.0
236334	chr6	120455001	120465000	0.0
236335	chr6	120460001	120470000	0.0
236336	chr6	120465001	120475000	0.0
236337	chr6	120470001	120480000	0.0
236338	chr6	120475001	120485000	0.0
236339	chr6	120480001	120490000	0.0
236340	chr6	120485001	120495000	0.0
236341	chr6	120490001	120500000	0.0
236342	chr6	120495001	120505000	0.0
236343	chr6	120500001	120510000	0.0
236344	chr6	120505001	120515000	0.0
236345	chr6	120510001	120520000	0.0
236346	chr6	120515001	120525000	0.0
236347	chr6	120520001	120530000	0.0
236348	chr6	120525001	120535000	0.0
236349	chr6	120530001	120540000	0.0
236350	chr6	120535001	120545000	0.0
236351	chr6	120540001	120550000	0.0
236352	chr6	120545001	120555000	0.0
236353	chr6	120550001	120560000	0.0
236354	chr6	120555001	120565000	0.0
236355	chr6	120560001	120570000	0.0
236356	chr6	120565001	120575000	0.0
236357	chr6	120570001	120580000	0.0
236358	chr6	120575001	120585000	0.0
236359	chr6	120580001	120590000	0.0
236360	chr6	120585001	120595000	0.0
236361	chr6	120590001	120600000	0.0
236362	chr6	120595001	120605000	0.0
236363	chr6	120600001	120610000	0.0
236364	chr6	120605001	120615000	0.0
236365	chr6	120610001	120620000	0.0
236366	chr6	120615001	120625000	0.0
236367	chr6	120620001	120630000	0.0
236368	chr6	120625001	120635000	0.0
236369	chr6	120630001	120640000	0.0
236370	chr6	120635001	120645000	0.0
236371	chr6	120640001	120650000	0.0
236372	chr6	120645001	120655000	0.0
236373	chr6	120650001	120660000	0.0
236374	chr6	120655001	120665000	0.0
236375	chr6	120660001	120670000	0.0
236376	chr6	120665001	120675000	0.0
236377	chr6	120670001	120680000	0.0
236378	chr6	120675001	120685000	0.0
236379	chr6	120680001	120690000	0.0
236380	chr6	120685001	120695000	0.0
236381	chr6	120690001	120700000	0.0
236382	chr6	120695001	120705000	0.0
236383	chr6	120700001	120710000	0.0
236384	chr6	120705001	120715000	0.0
236385	chr6	120710001	120720000	0.0
236386	chr6	120715001	120725000	0.0
236387	chr6	120720001	120730000	0.0
236388	chr6	120725001	120735000	0.0
236389	chr6	120730001	120740000	0.0
236390	chr6	120735001	120745000	0.0
236391	chr6	120740001	120750000	0.0
236392	chr6	120745001	120755000	0.0
236393	chr6	120750001	120760000	0.0
236394	chr6	120755001	120765000	0.0
236395	chr6	120760001	120770000	0.0
236396	chr6	120765001	120775000	0.0
236397	chr6	120770001	120780000	0.0
236398	chr6	120775001	120785000	0.0
236399	chr6	120780001	120790000	0.0
236400	chr6	120785001	120795000	0.0
236401	chr6	120790001	120800000	0.0
236402	chr6	120795001	120805000	0.0
236403	chr6	120800001	120810000	0.0
236404	chr6	120805001	120815000	0.0
236405	chr6	120810001	120820000	0.0
236406	chr6	120815001	120825000	0.0
236407	chr6	120820001	120830000	0.0
236408	chr6	120825001	120835000	0.0
236409	chr6	120830001	120840000	0.0
236410	chr6	120835001	120845000	0.0
236411	chr6	120840001	120850000	0.0
236412	chr6	120845001	120855000	0.0
236413	chr6	120850001	120860000	0.0
236414	chr6	120855001	120865000	0.0
236415	chr6	120860001	120870000	0.0
236416	chr6	120865001	120875000	0.0
236417	chr6	120870001	120880000	0.0
236418	chr6	120875001	120885000	0.0
236419	chr6	120880001	120890000	0.0
236420	chr6	120885001	120895000	0.0
236421	chr6	120890001	120900000	0.0
236422	chr6	120895001	120905000	0.0
236423	chr6	120900001	120910000	0.0
236424	chr6	120905001	120915000	0.0
236425	chr6	120910001	120920000	0.0
236426	chr6	120915001	120925000	0.0
236427	chr6	120920001	120930000	0.0
236428	chr6	120925001	120935000	0.0
236429	chr6	120930001	120940000	0.0
236430	chr6	120935001	120945000	0.0
236431	chr6	120940001	120950000	0.0
236432	chr6	120945001	120955000	0.0
236433	chr6	120950001	120960000	0.0
236434	chr6	120955001	120965000	0.0
236435	chr6	120960001	120970000	0.0
236436	chr6	120965001	120975000	0.0
236437	chr6	120970001	120980000	0.0
236438	chr6	120975001	120985000	0.0
236439	chr6	120980001	120990000	0.0
236440	chr6	120985001	120995000	0.0
236441	chr6	120990001	121000000	0.0
236442	chr6	120995001	121005000	0.0
236443	chr6	121000001	121010000	0.0
236444	chr6	121005001	121015000	0.0
236445	chr6	121010001	121020000	0.0
236446	chr6	121015001	121025000	0.0
236447	chr6	121020001	121030000	0.0
236448	chr6	121025001	121035000	0.0
236449	chr6	121030001	121040000	0.0
236450	chr6	121035001	121045000	0.0
236451	chr6	121040001	121050000	0.0
236452	chr6	121045001	121055000	0.0
236453	chr6	121050001	121060000	0.0
236454	chr6	121055001	121065000	0.0
236455	chr6	121060001	121070000	0.0
236456	chr6	121065001	121075000	0.0
236457	chr6	121070001	121080000	0.0
236458	chr6	121075001	121085000	0.0
236459	chr6	121080001	121090000	0.0
236460	chr6	121085001	121095000	0.0
236461	chr6	121090001	121100000	0.0
236462	chr6	121095001	121105000	0.0
236463	chr6	121100001	121110000	0.0
236464	chr6	121105001	121115000	0.0
236465	chr6	121110001	121120000	0.0
236466	chr6	121115001	121125000	0.0
236467	chr6	121120001	121130000	0.0
236468	chr6	121125001	121135000	0.0
236469	chr6	121130001	121140000	0.0
236470	chr6	121135001	121145000	0.0
236471	chr6	121140001	121150000	0.0
236472	chr6	121145001	121155000	0.0
236473	chr6	121150001	121160000	0.0
236474	chr6	121155001	121165000	0.0
236475	chr6	121160001	121170000	0.0
236476	chr6	121165001	121175000	0.0
236477	chr6	121170001	121180000	0.0
236478	chr6	121175001	121185000	0.0
236479	chr6	121180001	121190000	0.0
236480	chr6	121185001	121195000	0.0
236481	chr6	121190001	121200000	0.0
236482	chr6	121195001	121205000	0.0
236483	chr6	121200001	121210000	0.0
236484	chr6	121205001	121215000	0.0
236485	chr6	121210001	121220000	0.0
236486	chr6	121215001	121225000	0.0
236487	chr6	121220001	121230000	0.0
236488	chr6	121225001	121235000	0.0
236489	chr6	121230001	121240000	0.0
236490	chr6	121235001	121245000	0.0
236491	chr6	121240001	121250000	0.0
236492	chr6	121245001	121255000	0.0
236493	chr6	121250001	121260000	0.0
236494	chr6	121255001	121265000	0.0
236495	chr6	121260001	121270000	0.0
236496	chr6	121265001	121275000	0.0
236497	chr6	121270001	121280000	0.0
236498	chr6	121275001	121285000	0.0
236499	chr6	121280001	121290000	0.0
236500	chr6	121285001	121295000	0.0
236501	chr6	121290001	121300000	0.0
236502	chr6	121295001	121305000	0.0
236503	chr6	121300001	121310000	0.0
236504	chr6	121305001	121315000	0.0
236505	chr6	121310001	121320000	0.0
236506	chr6	121315001	121325000	0.0
236507	chr6	121320001	121330000	0.0
236508	chr6	121325001	121335000	0.0
236509	chr6	121330001	121340000	0.0
236510	chr6	121335001	121345000	0.0
236511	chr6	121340001	121350000	0.0
236512	chr6	121345001	121355000	0.0
236513	chr6	121350001	121360000	0.0
236514	chr6	121355001	121365000	0.0
236515	chr6	121360001	121370000	0.0
236516	chr6	121365001	121375000	0.0
236517	chr6	121370001	121380000	0.0
236518	chr6	121375001	121385000	0.0
236519	chr6	121380001	121390000	0.0
236520	chr6	121385001	121395000	0.0
236521	chr6	121390001	121400000	0.0
236522	chr6	121395001	121405000	0.0
236523	chr6	121400001	121410000	0.0
236524	chr6	121405001	121415000	0.0
236525	chr6	121410001	121420000	0.0
236526	chr6	121415001	121425000	0.0
236527	chr6	121420001	121430000	0.0
236528	chr6	121425001	121435000	0.0
236529	chr6	121430001	121440000	0.0
236530	chr6	121435001	121445000	0.0
236531	chr6	121440001	121450000	0.0
236532	chr6	121445001	121455000	0.0
236533	chr6	121450001	121460000	0.0
236534	chr6	121455001	121465000	0.0
236535	chr6	121460001	121470000	0.0
236536	chr6	121465001	121475000	0.0
236537	chr6	121470001	121480000	0.0
236538	chr6	121475001	121485000	0.0
236539	chr6	121480001	121490000	0.0
236540	chr6	121485001	121495000	0.0
236541	chr6	121490001	121500000	0.0
236542	chr6	121495001	121505000	0.0
236543	chr6	121500001	121510000	0.0
236544	chr6	121505001	121515000	0.0
236545	chr6	121510001	121520000	0.0
236546	chr6	121515001	121525000	0.0
236547	chr6	121520001	121530000	0.0
236548	chr6	121525001	121535000	0.0
236549	chr6	121530001	121540000	0.0
236550	chr6	121535001	121545000	0.0
236551	chr6	121540001	121550000	0.0
236552	chr6	121545001	121555000	0.0
236553	chr6	121550001	121560000	0.0
236554	chr6	121555001	121565000	0.0
236555	chr6	121560001	121570000	0.0
236556	chr6	121565001	121575000	0.0
236557	chr6	121570001	121580000	0.0
236558	chr6	121575001	121585000	0.0
236559	chr6	121580001	121590000	0.0
236560	chr6	121585001	121595000	0.0
236561	chr6	121590001	121600000	0.0
236562	chr6	121595001	121605000	0.0
236563	chr6	121600001	121610000	0.0
236564	chr6	121605001	121615000	0.0
236565	chr6	121610001	121620000	0.0
236566	chr6	121615001	121625000	0.0
236567	chr6	121620001	121630000	0.0
236568	chr6	121625001	121635000	0.0
236569	chr6	121630001	121640000	0.0
236570	chr6	121635001	121645000	0.0
236571	chr6	121640001	121650000	0.0
236572	chr6	121645001	121655000	0.0
236573	chr6	121650001	121660000	0.0
236574	chr6	121655001	121665000	0.0
236575	chr6	121660001	121670000	0.0
236576	chr6	121665001	121675000	0.0
236577	chr6	121670001	121680000	0.0
236578	chr6	121675001	121685000	0.0
236579	chr6	121680001	121690000	0.0
236580	chr6	121685001	121695000	0.0
236581	chr6	121690001	121700000	0.0
236582	chr6	121695001	121705000	0.0
236583	chr6	121700001	121710000	0.0
236584	chr6	121705001	121715000	0.0
236585	chr6	121710001	121720000	0.0
236586	chr6	121715001	121725000	0.0
236587	chr6	121720001	121730000	0.0
236588	chr6	121725001	121735000	0.0
236589	chr6	121730001	121740000	0.0
236590	chr6	121735001	121745000	0.0
236591	chr6	121740001	121750000	0.0
236592	chr6	121745001	121755000	0.0
236593	chr6	121750001	121760000	0.0
236594	chr6	121755001	121765000	0.0
236595	chr6	121760001	121770000	0.0
236596	chr6	121765001	121775000	0.0
236597	chr6	121770001	121780000	0.0
236598	chr6	121775001	121785000	0.0
236599	chr6	121780001	121790000	0.0
236600	chr6	121785001	121795000	0.0
236601	chr6	121790001	121800000	0.0
236602	chr6	121795001	121805000	0.0
236603	chr6	121800001	121810000	0.0
236604	chr6	121805001	121815000	0.0
236605	chr6	121810001	121820000	0.0
236606	chr6	121815001	121825000	0.0
236607	chr6	121820001	121830000	0.0
236608	chr6	121825001	121835000	0.0
236609	chr6	121830001	121840000	0.0
236610	chr6	121835001	121845000	0.0
236611	chr6	121840001	121850000	0.0
236612	chr6	121845001	121855000	0.0
236613	chr6	121850001	121860000	0.0
236614	chr6	121855001	121865000	0.0
236615	chr6	121860001	121870000	0.0
236616	chr6	121865001	121875000	0.0
236617	chr6	121870001	121880000	0.0
236618	chr6	121875001	121885000	0.0
236619	chr6	121880001	121890000	0.0
236620	chr6	121885001	121895000	0.0
236621	chr6	121890001	121900000	0.0
236622	chr6	121895001	121905000	0.0
236623	chr6	121900001	121910000	0.0
236624	chr6	121905001	121915000	0.0
236625	chr6	121910001	121920000	0.0
236626	chr6	121915001	121925000	0.0
236627	chr6	121920001	121930000	0.0
236628	chr6	121925001	121935000	0.0
236629	chr6	121930001	121940000	0.0
236630	chr6	121935001	121945000	0.0
236631	chr6	121940001	121950000	0.0
236632	chr6	121945001	121955000	0.0
236633	chr6	121950001	121960000	0.0
236634	chr6	121955001	121965000	0.0
236635	chr6	121960001	121970000	0.0
236636	chr6	121965001	121975000	0.0
236637	chr6	121970001	121980000	0.0
236638	chr6	121975001	121985000	0.0
236639	chr6	121980001	121990000	0.0
236640	chr6	121985001	121995000	0.0
236641	chr6	121990001	122000000	0.0
236642	chr6	121995001	122005000	0.0
236643	chr6	122000001	122010000	0.0
236644	chr6	122005001	122015000	0.0
236645	chr6	122010001	122020000	0.0
236646	chr6	122015001	122025000	0.0
236647	chr6	122020001	122030000	0.0
236648	chr6	122025001	122035000	0.0
236649	chr6	122030001	122040000	0.0
236650	chr6	122035001	122045000	0.0
236651	chr6	122040001	122050000	0.0
236652	chr6	122045001	122055000	0.0
236653	chr6	122050001	122060000	0.0
236654	chr6	122055001	122065000	0.0
236655	chr6	122060001	122070000	0.0
236656	chr6	122065001	122075000	0.0
236657	chr6	122070001	122080000	0.0
236658	chr6	122075001	122085000	0.0
236659	chr6	122080001	122090000	0.0
236660	chr6	122085001	122095000	0.0
236661	chr6	122090001	122100000	0.0
236662	chr6	122095001	122105000	0.0
236663	chr6	122100001	122110000	0.0
236664	chr6	122105001	122115000	0.0
236665	chr6	122110001	122120000	0.0
236666	chr6	122115001	122125000	0.0
236667	chr6	122120001	122130000	0.0
236668	chr6	122125001	122135000	0.0
236669	chr6	122130001	122140000	0.0
236670	chr6	122135001	122145000	0.0
236671	chr6	122140001	122150000	0.0
236672	chr6	122145001	122155000	0.0
236673	chr6	122150001	122160000	0.0
236674	chr6	122155001	122165000	0.0
236675	chr6	122160001	122170000	0.0
236676	chr6	122165001	122175000	0.0
236677	chr6	122170001	122180000	0.0
236678	chr6	122175001	122185000	0.0
236679	chr6	122180001	122190000	0.0
236680	chr6	122185001	122195000	0.0
236681	chr6	122190001	122200000	0.0
236682	chr6	122195001	122205000	0.0
236683	chr6	122200001	122210000	0.0
236684	chr6	122205001	122215000	0.0
236685	chr6	122210001	122220000	0.0
236686	chr6	122215001	122225000	0.0
236687	chr6	122220001	122230000	0.0
236688	chr6	122225001	122235000	0.0
236689	chr6	122230001	122240000	0.0
236690	chr6	122235001	122245000	0.0
236691	chr6	122240001	122250000	0.0
236692	chr6	122245001	122255000	0.0
236693	chr6	122250001	122260000	0.0
236694	chr6	122255001	122265000	0.0
236695	chr6	122260001	122270000	0.0
236696	chr6	122265001	122275000	0.0
236697	chr6	122270001	122280000	0.0
236698	chr6	122275001	122285000	0.0
236699	chr6	122280001	122290000	0.0
236700	chr6	122285001	122295000	0.0
236701	chr6	122290001	122300000	0.0
236702	chr6	122295001	122305000	0.0
236703	chr6	122300001	122310000	0.0
236704	chr6	122305001	122315000	0.0
236705	chr6	122310001	122320000	0.0
236706	chr6	122315001	122325000	0.0
236707	chr6	122320001	122330000	0.0
236708	chr6	122325001	122335000	0.0
236709	chr6	122330001	122340000	0.0
236710	chr6	122335001	122345000	0.0
236711	chr6	122340001	122350000	0.0
236712	chr6	122345001	122355000	0.0
236713	chr6	122350001	122360000	0.0
236714	chr6	122355001	122365000	0.0
236715	chr6	122360001	122370000	0.0
236716	chr6	122365001	122375000	0.0
236717	chr6	122370001	122380000	0.0
236718	chr6	122375001	122385000	0.0
236719	chr6	122380001	122390000	0.0
236720	chr6	122385001	122395000	0.0
236721	chr6	122390001	122400000	0.0
236722	chr6	122395001	122405000	0.0
236723	chr6	122400001	122410000	0.0
236724	chr6	122405001	122415000	0.0
236725	chr6	122410001	122420000	0.0
236726	chr6	122415001	122425000	0.0
236727	chr6	122420001	122430000	0.0
236728	chr6	122425001	122435000	0.0
236729	chr6	122430001	122440000	0.0
236730	chr6	122435001	122445000	0.0
236731	chr6	122440001	122450000	0.0
236732	chr6	122445001	122455000	0.0
236733	chr6	122450001	122460000	0.0
236734	chr6	122455001	122465000	0.0
236735	chr6	122460001	122470000	0.0
236736	chr6	122465001	122475000	0.0
236737	chr6	122470001	122480000	0.0
236738	chr6	122475001	122485000	0.0
236739	chr6	122480001	122490000	0.0
236740	chr6	122485001	122495000	0.0
236741	chr6	122490001	122500000	0.0
236742	chr6	122495001	122505000	0.0
236743	chr6	122500001	122510000	0.0
236744	chr6	122505001	122515000	0.0
236745	chr6	122510001	122520000	0.0
236746	chr6	122515001	122525000	0.0
236747	chr6	122520001	122530000	0.0
236748	chr6	122525001	122535000	0.0
236749	chr6	122530001	122540000	0.0
236750	chr6	122535001	122545000	0.0
236751	chr6	122540001	122550000	0.0
236752	chr6	122545001	122555000	0.0
236753	chr6	122550001	122560000	0.0
236754	chr6	122555001	122565000	0.0
236755	chr6	122560001	122570000	0.0
236756	chr6	122565001	122575000	0.0
236757	chr6	122570001	122580000	0.0
236758	chr6	122575001	122585000	0.0
236759	chr6	122580001	122590000	0.0
236760	chr6	122585001	122595000	0.0
236761	chr6	122590001	122600000	0.0
236762	chr6	122595001	122605000	0.0
236763	chr6	122600001	122610000	0.0
236764	chr6	122605001	122615000	0.0
236765	chr6	122610001	122620000	0.0
236766	chr6	122615001	122625000	0.0
236767	chr6	122620001	122630000	0.0
236768	chr6	122625001	122635000	0.0
236769	chr6	122630001	122640000	0.0
236770	chr6	122635001	122645000	0.0
236771	chr6	122640001	122650000	0.0
236772	chr6	122645001	122655000	0.0
236773	chr6	122650001	122660000	0.0
236774	chr6	122655001	122665000	0.0
236775	chr6	122660001	122670000	0.0
236776	chr6	122665001	122675000	0.0
236777	chr6	122670001	122680000	0.0
236778	chr6	122675001	122685000	0.0
236779	chr6	122680001	122690000	0.0
236780	chr6	122685001	122695000	0.0
236781	chr6	122690001	122700000	0.0
236782	chr6	122695001	122705000	0.0
236783	chr6	122700001	122710000	0.0
236784	chr6	122705001	122715000	0.0
236785	chr6	122710001	122720000	0.0
236786	chr6	122715001	122725000	0.0
236787	chr6	122720001	122730000	0.0
236788	chr6	122725001	122735000	0.0
236789	chr6	122730001	122740000	0.0
236790	chr6	122735001	122745000	0.0
236791	chr6	122740001	122750000	0.0
236792	chr6	122745001	122755000	0.0
236793	chr6	122750001	122760000	0.0
236794	chr6	122755001	122765000	0.0
236795	chr6	122760001	122770000	0.0
236796	chr6	122765001	122775000	0.0
236797	chr6	122770001	122780000	0.0
236798	chr6	122775001	122785000	0.0
236799	chr6	122780001	122790000	0.0
236800	chr6	122785001	122795000	0.0
236801	chr6	122790001	122800000	0.0
236802	chr6	122795001	122805000	0.0
236803	chr6	122800001	122810000	0.0
236804	chr6	122805001	122815000	0.0
236805	chr6	122810001	122820000	0.0
236806	chr6	122815001	122825000	0.0
236807	chr6	122820001	122830000	0.0
236808	chr6	122825001	122835000	0.0
236809	chr6	122830001	122840000	0.0
236810	chr6	122835001	122845000	0.0
236811	chr6	122840001	122850000	0.0
236812	chr6	122845001	122855000	0.0
236813	chr6	122850001	122860000	0.0
236814	chr6	122855001	122865000	0.0
236815	chr6	122860001	122870000	0.0
236816	chr6	122865001	122875000	0.0
236817	chr6	122870001	122880000	0.0
236818	chr6	122875001	122885000	0.0
236819	chr6	122880001	122890000	0.0
236820	chr6	122885001	122895000	0.0
236821	chr6	122890001	122900000	0.0
236822	chr6	122895001	122905000	0.0
236823	chr6	122900001	122910000	0.0
236824	chr6	122905001	122915000	0.0
236825	chr6	122910001	122920000	0.0
236826	chr6	122915001	122925000	0.0
236827	chr6	122920001	122930000	0.0
236828	chr6	122925001	122935000	0.0
236829	chr6	122930001	122940000	0.0
236830	chr6	122935001	122945000	0.0
236831	chr6	122940001	122950000	0.0
236832	chr6	122945001	122955000	0.0
236833	chr6	122950001	122960000	0.0
236834	chr6	122955001	122965000	0.0
236835	chr6	122960001	122970000	0.0
236836	chr6	122965001	122975000	0.0
236837	chr6	122970001	122980000	0.0
236838	chr6	122975001	122985000	0.0
236839	chr6	122980001	122990000	0.0
236840	chr6	122985001	122995000	0.0
236841	chr6	122990001	123000000	0.0
236842	chr6	122995001	123005000	0.0
236843	chr6	123000001	123010000	0.0
236844	chr6	123005001	123015000	0.0
236845	chr6	123010001	123020000	0.0
236846	chr6	123015001	123025000	0.0
236847	chr6	123020001	123030000	0.0
236848	chr6	123025001	123035000	0.0
236849	chr6	123030001	123040000	0.0
236850	chr6	123035001	123045000	0.0
236851	chr6	123040001	123050000	0.0
236852	chr6	123045001	123055000	0.0
236853	chr6	123050001	123060000	0.0
236854	chr6	123055001	123065000	0.0
236855	chr6	123060001	123070000	0.0
236856	chr6	123065001	123075000	0.0
